manifest,canvas,curation
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1160,https://mp.ex.nii.ac.jp/api/curation/json//27e27b91-f931-40f4-9423-00581da0ffdd
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1159,https://mp.ex.nii.ac.jp/api/curation/json//bb2c863d-43d1-47d4-9bbe-a8892f192d8d
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1159,https://mp.ex.nii.ac.jp/api/curation/json//d79fd91c-266a-4d1a-be12-1387b9833314
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1158,https://mp.ex.nii.ac.jp/api/curation/json//62752c61-6ee3-4c64-a6ec-668cce153c16
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1158,https://mp.ex.nii.ac.jp/api/curation/json//85ef5789-4985-400e-a633-245f97efaee2
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1157,https://mp.ex.nii.ac.jp/api/curation/json//2d250684-5aeb-4111-8c17-98518aecfab0
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1157,https://mp.ex.nii.ac.jp/api/curation/json//06ae842b-59ae-4bfd-b8dc-3610656fa6c7
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1156,https://mp.ex.nii.ac.jp/api/curation/json//7f3963fd-08a9-476a-b794-a3af78529ecf
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1156,https://mp.ex.nii.ac.jp/api/curation/json//908b465b-0b3d-4b3f-a608-8464cb8d995e
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1155,https://mp.ex.nii.ac.jp/api/curation/json//b45b8734-7a5d-40c9-9c0d-3e5a9de07692
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1155,https://mp.ex.nii.ac.jp/api/curation/json//f207e339-8ae1-47d7-9d15-8fe1f30564d5
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1154,https://mp.ex.nii.ac.jp/api/curation/json//c63a2ea0-428c-4ddc-85a2-6d916443aa56
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1154,https://mp.ex.nii.ac.jp/api/curation/json//05bc34f1-b04c-4004-ab59-ac6743283a37
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1153,https://mp.ex.nii.ac.jp/api/curation/json//26a0e138-c051-44b9-85e2-7add06463dc3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1153,https://mp.ex.nii.ac.jp/api/curation/json//fade3b18-fb82-42de-9a9b-8e6e8b0628e6
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1152,https://mp.ex.nii.ac.jp/api/curation/json//bf83925a-bd63-4901-81b1-a128b6baa97d
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1152,https://mp.ex.nii.ac.jp/api/curation/json//90378d34-deb9-4fd8-a999-9e36841ec225
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1151,https://mp.ex.nii.ac.jp/api/curation/json//70bffbb7-6fd5-4a68-95f2-e024ca1c9ad2
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1151,https://mp.ex.nii.ac.jp/api/curation/json//6d1ac997-04f1-462f-a27b-b844af209ac2
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1150,https://mp.ex.nii.ac.jp/api/curation/json//3a69543a-33e3-464f-8b1a-53ca846fc2c3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1150,https://mp.ex.nii.ac.jp/api/curation/json//105762ee-953f-4c89-bd48-29f0c1103ed9
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1149,https://mp.ex.nii.ac.jp/api/curation/json//0243fecf-853b-4eb9-b69e-45d89e34f660
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1149,https://mp.ex.nii.ac.jp/api/curation/json//b67f72c2-bd61-4a4e-81fd-6a436397fc6a
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1148,https://mp.ex.nii.ac.jp/api/curation/json//e44d8f84-4631-4420-a692-6ee48442283a
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1148,https://mp.ex.nii.ac.jp/api/curation/json//3fd074d5-37ea-47f4-b646-778f0ace303e
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1147,https://mp.ex.nii.ac.jp/api/curation/json//1714ee64-d786-47a3-bd5a-77e51567035d
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1147,https://mp.ex.nii.ac.jp/api/curation/json//247dd424-eed6-4c09-a976-2ba96ec5f1d6
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1146,https://mp.ex.nii.ac.jp/api/curation/json//973a8edd-126d-426c-aa83-0f9417ad25b1
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1146,https://mp.ex.nii.ac.jp/api/curation/json//4833d74a-e729-4dd3-adaf-e9549938d845
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1145,https://mp.ex.nii.ac.jp/api/curation/json//dfe14828-2eb9-4a90-834f-2d3ef0e281c0
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1145,https://mp.ex.nii.ac.jp/api/curation/json//f89451dc-f6a0-4030-af0a-657ee701ed76
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1144,https://mp.ex.nii.ac.jp/api/curation/json//25534d04-92a6-43af-a457-77b8b6c14a0f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1144,https://mp.ex.nii.ac.jp/api/curation/json//4a4f7ce6-7dee-4fbc-a941-426fbea697b9
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1143,https://mp.ex.nii.ac.jp/api/curation/json//e2e0abda-771f-4499-8b24-cd6110fd90b3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1143,https://mp.ex.nii.ac.jp/api/curation/json//d24eeb79-6d72-4068-aaa1-209070b46b7e
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1142,https://mp.ex.nii.ac.jp/api/curation/json//8f235c3e-e22f-4b29-bffe-083acf82dac9
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1142,https://mp.ex.nii.ac.jp/api/curation/json//ec753e4d-b0ad-4440-8631-e7b514888665
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1141,https://mp.ex.nii.ac.jp/api/curation/json//78b35644-d1ac-4f08-8318-11d0cfc8f5be
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1141,https://mp.ex.nii.ac.jp/api/curation/json//b3bfead1-189e-40f3-8462-f7f30f3cb9d7
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1140,https://mp.ex.nii.ac.jp/api/curation/json//bf4fcfd1-6b74-447e-8d7e-272ce3e0b8bd
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1140,https://mp.ex.nii.ac.jp/api/curation/json//e7d80f1c-ae26-499b-ad48-4648294ea849
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1139,https://mp.ex.nii.ac.jp/api/curation/json//dbc09102-72b6-4c5d-9edd-050c553b85c7
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1139,https://mp.ex.nii.ac.jp/api/curation/json//9a9bb8a4-526a-49f8-9df0-358c849081ca
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1138,https://mp.ex.nii.ac.jp/api/curation/json//02e1f281-a578-4357-a547-80f6fdc46118
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1138,https://mp.ex.nii.ac.jp/api/curation/json//6430d5a2-af8e-48bd-a5d0-425db9aafd4c
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1137,https://mp.ex.nii.ac.jp/api/curation/json//f416f9f0-a316-4f1e-9b94-559d31ed1a57
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1137,https://mp.ex.nii.ac.jp/api/curation/json//17b615c4-d0eb-40cf-8a54-27075f09c542
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1136,https://mp.ex.nii.ac.jp/api/curation/json//7b74ef28-e733-4bc9-a9fb-17133e5676cc
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1136,https://mp.ex.nii.ac.jp/api/curation/json//34af3620-36b7-487a-aa3e-655162672ea8
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1135,https://mp.ex.nii.ac.jp/api/curation/json//587d2b9b-c4bf-465a-983a-edbbd489a270
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1135,https://mp.ex.nii.ac.jp/api/curation/json//fc1dad53-fef5-4b1a-b382-93ecef50a487
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/33.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1132,https://mp.ex.nii.ac.jp/api/curation/json//30d93883-0c6d-4efc-a7f4-35401a3c9ac0
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1130,https://mp.ex.nii.ac.jp/api/curation/json//a8c257a2-fce9-4a7f-be54-8218da9c2521
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1129,https://mp.ex.nii.ac.jp/api/curation/json//98868687-8cef-473e-8d01-ecd10a152d14
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1129,https://mp.ex.nii.ac.jp/api/curation/json//60d050a0-2e7a-412e-af98-aed92ab6e144
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1128,https://mp.ex.nii.ac.jp/api/curation/json//a34c3b5b-99a4-40cd-8bbc-a3a0b782590c
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1128,https://mp.ex.nii.ac.jp/api/curation/json//7256d237-57e5-4b7c-bec8-b8064db54c74
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1127,https://mp.ex.nii.ac.jp/api/curation/json//cdc07ebf-ab85-4b39-8ff1-a29e339693ac
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1127,https://mp.ex.nii.ac.jp/api/curation/json//f09633d9-ea86-49d2-a86e-5bea5bb726ce
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1126,https://mp.ex.nii.ac.jp/api/curation/json//c49802e6-c969-4c63-b111-808a0f75ba7c
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1126,https://mp.ex.nii.ac.jp/api/curation/json//71a3430b-ed8c-4bb1-bb93-becc2c3f5573
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1125,https://mp.ex.nii.ac.jp/api/curation/json//41c1ad84-503a-45cc-bc0a-0dcab9205fea
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1125,https://mp.ex.nii.ac.jp/api/curation/json//b76cae26-3505-4cfe-aa67-dd48488d5bdc
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1124,https://mp.ex.nii.ac.jp/api/curation/json//51f7289f-82fb-4c55-8889-3a50342ce934
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1124,https://mp.ex.nii.ac.jp/api/curation/json//2bfd0efb-2443-4983-b9bc-5e6ac00c4a5b
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1123,https://mp.ex.nii.ac.jp/api/curation/json//f277f673-6116-4aa1-bc18-de9c8c340433
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1123,https://mp.ex.nii.ac.jp/api/curation/json//b5aa5e4e-b9d1-4440-b5f3-a0723b4b5af1
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1122,https://mp.ex.nii.ac.jp/api/curation/json//d330d54c-8467-4e75-94ef-f348430a2110
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1122,https://mp.ex.nii.ac.jp/api/curation/json//cdb88694-0da8-4dd6-97ef-2a1d31e30dc4
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1121,https://mp.ex.nii.ac.jp/api/curation/json//b8433fce-fb93-46b0-9548-82d396616832
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1121,https://mp.ex.nii.ac.jp/api/curation/json//3c8281d6-981b-4598-9ee9-4860e136e543
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1120,https://mp.ex.nii.ac.jp/api/curation/json//71f06a0e-95ba-43ca-81ea-514fadb2258f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1120,https://mp.ex.nii.ac.jp/api/curation/json//2bf6b2cf-c44e-4824-b170-b6357dc6bd56
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1119,https://mp.ex.nii.ac.jp/api/curation/json//6960791d-4bb5-4235-8cae-3e3bbc5aa61c
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1119,https://mp.ex.nii.ac.jp/api/curation/json//23105108-550b-4c50-af94-9df7d6026cf7
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1118,https://mp.ex.nii.ac.jp/api/curation/json//af2f1a6d-cf51-4ecb-922f-910b81bcbe27
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1118,https://mp.ex.nii.ac.jp/api/curation/json//874da580-c2c8-4083-8d04-2110105c7819
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1117,https://mp.ex.nii.ac.jp/api/curation/json//efe48de8-a5b5-45bf-a637-b256eb730596
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1117,https://mp.ex.nii.ac.jp/api/curation/json//8320c980-2781-4107-94ea-b706bb31f3f1
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1116,https://mp.ex.nii.ac.jp/api/curation/json//68ab418e-ff31-4d63-8dcc-6bd7d5b8ab4d
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1116,https://mp.ex.nii.ac.jp/api/curation/json//9260cc57-028e-4e3d-8913-06c08d318a6f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1115,https://mp.ex.nii.ac.jp/api/curation/json//f3ea4574-6cc8-43f2-a010-72258911050a
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1115,https://mp.ex.nii.ac.jp/api/curation/json//3e905502-1be4-4e8a-bca5-51e2311da061
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1114,https://mp.ex.nii.ac.jp/api/curation/json//32c7df52-8fb9-4b9a-ac31-4d92d53f3a99
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1114,https://mp.ex.nii.ac.jp/api/curation/json//38fda1f1-8152-4392-8426-399cae85d78f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1113,https://mp.ex.nii.ac.jp/api/curation/json//ebf48d2e-2470-4ca6-b5c3-29d1c98a07c4
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1113,https://mp.ex.nii.ac.jp/api/curation/json//00ed69b6-8018-4fb1-826e-0198fab2d6c5
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1112,https://mp.ex.nii.ac.jp/api/curation/json//1c4a5f76-f06a-4be9-b65f-08f6ee4cf983
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1112,https://mp.ex.nii.ac.jp/api/curation/json//31a36fb6-57ed-478e-a47a-be7e331ed51c
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1111,https://mp.ex.nii.ac.jp/api/curation/json//95aac1b5-0165-4438-8824-c15db56a2804
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1111,https://mp.ex.nii.ac.jp/api/curation/json//c7d46cb3-6ac2-4962-bec2-a28f70cdff72
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1110,https://mp.ex.nii.ac.jp/api/curation/json//cc22db6c-a8d8-45c4-bc79-f2bc1224334f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1110,https://mp.ex.nii.ac.jp/api/curation/json//0704ea4a-2d8c-4b4a-ae41-f242f5d8f5e9
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1109,https://mp.ex.nii.ac.jp/api/curation/json//c74fe688-8a1a-45ee-89a6-1112bc2b8792
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1109,https://mp.ex.nii.ac.jp/api/curation/json//e777a3f2-ed77-4eba-ad8d-52c9502ee15c
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/32.json,https://kotenseki.nijl.ac.jp/biblio/200018258/canvas/1107,https://mp.ex.nii.ac.jp/api/curation/json//61e493f4-9baa-4bd7-ab95-01ce374f5d73
