manifest,canvas,curation
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2327,https://mp.ex.nii.ac.jp/api/curation/json//6bd77b8e-5be4-4274-91d2-0848afba94d5
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2326,https://mp.ex.nii.ac.jp/api/curation/json//01b99b1e-8f65-47f4-b361-feb5d2988734
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2326,https://mp.ex.nii.ac.jp/api/curation/json//56f9410e-6444-4170-bf63-9b9b9d54c66b
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2325,https://mp.ex.nii.ac.jp/api/curation/json//c56b5763-b5f5-451f-a463-16c9a7f73d98
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2325,https://mp.ex.nii.ac.jp/api/curation/json//168331d5-9c4c-43cb-a293-289d4224d3a4
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2324,https://mp.ex.nii.ac.jp/api/curation/json//d1d38b71-764b-4fd9-9d31-09d088b96ebc
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2324,https://mp.ex.nii.ac.jp/api/curation/json//f0346c5f-b03d-4366-b800-dcfaabc2cc60
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2323,https://mp.ex.nii.ac.jp/api/curation/json//6b9be230-0a93-461d-9b76-bd4469fa9759
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2323,https://mp.ex.nii.ac.jp/api/curation/json//280170b0-e254-42c0-a9fd-87794ecf96cc
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2322,https://mp.ex.nii.ac.jp/api/curation/json//ebeb90ab-32b6-421a-a3e4-c319b3f148c3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2322,https://mp.ex.nii.ac.jp/api/curation/json//1c05adf6-b1b7-430c-9e23-a9660e376551
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2321,https://mp.ex.nii.ac.jp/api/curation/json//d293db51-42bb-4e68-9084-5a7428c36b98
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2321,https://mp.ex.nii.ac.jp/api/curation/json//c23e8840-d700-4ae9-b3a1-0b9dc2b662fd
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2320,https://mp.ex.nii.ac.jp/api/curation/json//f95bb131-2f8a-44ad-97b0-46a11b3e3a7f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2320,https://mp.ex.nii.ac.jp/api/curation/json//245a4afd-ffde-42fd-9ad1-eb9e96f2df30
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2319,https://mp.ex.nii.ac.jp/api/curation/json//815fa041-194e-4108-9f22-b0fb5edcc02f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2319,https://mp.ex.nii.ac.jp/api/curation/json//2da6173e-d5ca-40e8-b8a6-99b7b0ba60bc
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2318,https://mp.ex.nii.ac.jp/api/curation/json//c6b87b44-9210-419c-832a-5af526869307
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2318,https://mp.ex.nii.ac.jp/api/curation/json//cb1e498b-a302-4059-a59e-9da3de5f47ed
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2317,https://mp.ex.nii.ac.jp/api/curation/json//6a1ba33f-42ed-4a26-b6e2-2ea63595ce72
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2317,https://mp.ex.nii.ac.jp/api/curation/json//fd71c504-33a7-4330-80a9-e21687bf1f65
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2316,https://mp.ex.nii.ac.jp/api/curation/json//c64b6644-7314-4292-ae23-8a2d5b0e844f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2316,https://mp.ex.nii.ac.jp/api/curation/json//4de2e387-60a1-4be2-b4a3-35709a1fdee6
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2315,https://mp.ex.nii.ac.jp/api/curation/json//39242a45-c67a-4ed9-abcc-78a8c8b51f99
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2315,https://mp.ex.nii.ac.jp/api/curation/json//17ed3722-263a-4db5-892e-f1a226203f37
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2314,https://mp.ex.nii.ac.jp/api/curation/json//97d8155f-03aa-470d-98d7-85339704e814
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2313,https://mp.ex.nii.ac.jp/api/curation/json//1c3c3010-6559-423d-9e97-963e8af2a8bf
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2313,https://mp.ex.nii.ac.jp/api/curation/json//e8d3a1ee-077d-4b0b-be24-1424d90e9dd2
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2312,https://mp.ex.nii.ac.jp/api/curation/json//3692466a-c140-47c4-8bbe-5c758e126963
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2312,https://mp.ex.nii.ac.jp/api/curation/json//eb7ad006-868f-43f6-ad8c-3db72b0a6d0e
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2311,https://mp.ex.nii.ac.jp/api/curation/json//4a86001e-278e-47eb-a192-2df25a781f55
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/54.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2310,https://mp.ex.nii.ac.jp/api/curation/json//08b1ebdd-d166-43e6-a754-dfe18a0a37cf
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2308,https://mp.ex.nii.ac.jp/api/curation/json//8c9c4707-c678-405d-9d8f-9c385ee22cb5
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2307,https://mp.ex.nii.ac.jp/api/curation/json//f8f7bceb-4261-4687-9070-246be2be6dd3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2307,https://mp.ex.nii.ac.jp/api/curation/json//3805ad34-7336-46ef-860f-39fe777a0014
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2306,https://mp.ex.nii.ac.jp/api/curation/json//7889e714-5111-432d-b5e7-7f9d1accb2e5
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2306,https://mp.ex.nii.ac.jp/api/curation/json//ff7972a4-dedd-4fb0-8960-6264e3c18735
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2305,https://mp.ex.nii.ac.jp/api/curation/json//f84b36fb-ddce-4e80-ae41-09120685f9b3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2305,https://mp.ex.nii.ac.jp/api/curation/json//0c2ae255-2cc3-4770-8991-6a6a881ea3db
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2304,https://mp.ex.nii.ac.jp/api/curation/json//cb6422d7-dc5b-4e1f-83ef-c85f9f62f695
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2304,https://mp.ex.nii.ac.jp/api/curation/json//317f016c-c03c-43b5-85cd-06fe59ddb9f6
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2303,https://mp.ex.nii.ac.jp/api/curation/json//a2628dfc-b128-449f-896e-54a10d122c98
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2303,https://mp.ex.nii.ac.jp/api/curation/json//38e57fd9-66bf-4d7b-9c87-a3e92e1323b2
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2302,https://mp.ex.nii.ac.jp/api/curation/json//2dd77af1-8e61-416d-9228-80c80ecc6409
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2302,https://mp.ex.nii.ac.jp/api/curation/json//c51e7b1f-06d5-43e0-b724-586293931960
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2301,https://mp.ex.nii.ac.jp/api/curation/json//6e2f159d-9579-4d45-830d-3c9f8c5cdf5b
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2301,https://mp.ex.nii.ac.jp/api/curation/json//9f04c094-2447-4f8c-b233-d7eeef4fffff
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2300,https://mp.ex.nii.ac.jp/api/curation/json//a63f2d69-ec4a-404f-b309-a394e1c9bb26
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2300,https://mp.ex.nii.ac.jp/api/curation/json//dae227d9-1ded-4e59-bf5e-a7ed5f46585f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2299,https://mp.ex.nii.ac.jp/api/curation/json//8e8a2ee4-f740-4e53-a3a1-c6a45fc3efd8
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2299,https://mp.ex.nii.ac.jp/api/curation/json//72633cac-27fe-4bea-966d-d1020da5ac52
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2298,https://mp.ex.nii.ac.jp/api/curation/json//bad1f88c-5650-4c71-9157-b9d89eff9ea4
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2298,https://mp.ex.nii.ac.jp/api/curation/json//c957fef4-4b16-4a51-a71f-9858340f1bc1
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2297,https://mp.ex.nii.ac.jp/api/curation/json//ee45ac60-ca63-4a18-ab5c-1a3974d52c0e
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2297,https://mp.ex.nii.ac.jp/api/curation/json//b7202016-ec4c-41e7-a60e-80d18c98ad13
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2296,https://mp.ex.nii.ac.jp/api/curation/json//465d5c53-9564-407f-9c36-7c036a8f23b5
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2296,https://mp.ex.nii.ac.jp/api/curation/json//6bf3abc4-41e7-43d1-948d-8c8a08bc23a8
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2295,https://mp.ex.nii.ac.jp/api/curation/json//18086366-629b-44e4-b0e3-36dd38778c1b
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2295,https://mp.ex.nii.ac.jp/api/curation/json//3f1010de-cdd8-4fc9-be42-a2b88b88f132
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2294,https://mp.ex.nii.ac.jp/api/curation/json//222049c3-8a18-4d18-809d-6890a3372724
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2294,https://mp.ex.nii.ac.jp/api/curation/json//d5ea592f-77da-4211-8ca9-4b4d6329a9e7
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2293,https://mp.ex.nii.ac.jp/api/curation/json//3c284960-f090-4d69-8ef6-da1c89dc357a
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2293,https://mp.ex.nii.ac.jp/api/curation/json//04e644ef-66d1-4a1c-8cb4-9cb0997c9647
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2292,https://mp.ex.nii.ac.jp/api/curation/json//c57b467f-600a-4f3f-a28f-3e3a1dae3d44
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2292,https://mp.ex.nii.ac.jp/api/curation/json//814cda8f-1695-4a40-bd78-5fb6d490e327
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2291,https://mp.ex.nii.ac.jp/api/curation/json//900fc4fe-858e-4fca-a369-553c2d57c5c3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2291,https://mp.ex.nii.ac.jp/api/curation/json//21500e35-34cb-4f80-b992-5d41c69dd2f3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2290,https://mp.ex.nii.ac.jp/api/curation/json//868a20a9-984e-4f35-aee2-f1d7b5705a3d
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2290,https://mp.ex.nii.ac.jp/api/curation/json//04d21c97-cf5d-496d-8688-fabe9a4af068
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2289,https://mp.ex.nii.ac.jp/api/curation/json//5da8b1cd-dfe9-4081-b996-a621e809728e
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2289,https://mp.ex.nii.ac.jp/api/curation/json//ca709792-aefc-41cd-a97e-8fcccbadb9f8
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2288,https://mp.ex.nii.ac.jp/api/curation/json//d916b686-94d1-4eb6-a011-e11c28e33fab
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2288,https://mp.ex.nii.ac.jp/api/curation/json//74cdb481-2c67-455a-b84a-b6efd6b1d0a6
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2287,https://mp.ex.nii.ac.jp/api/curation/json//b2d6ce56-c9e4-4650-9fbc-c3cafda18689
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2287,https://mp.ex.nii.ac.jp/api/curation/json//1942edc5-5fe9-4922-ad85-213b7bafa3a3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2286,https://mp.ex.nii.ac.jp/api/curation/json//5f1ce6ec-5af8-4fd2-8808-c4b241f7f34f
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2286,https://mp.ex.nii.ac.jp/api/curation/json//989e9349-2667-4acb-83b5-2e08383aaef3
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2285,https://mp.ex.nii.ac.jp/api/curation/json//36fb0181-8fa9-43e1-b56f-f9c5a3335762
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2285,https://mp.ex.nii.ac.jp/api/curation/json//d7c6ef0a-c7e5-4ad1-bad7-b9453685ce55
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2284,https://mp.ex.nii.ac.jp/api/curation/json//b7c5a074-ecec-4a0e-98f6-40f5849d6464
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2284,https://mp.ex.nii.ac.jp/api/curation/json//31e74ed8-dcb4-423f-bb79-db95c162c7f4
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2283,https://mp.ex.nii.ac.jp/api/curation/json//6b386dac-d6c4-4063-970a-c406bf047f6b
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2283,https://mp.ex.nii.ac.jp/api/curation/json//0036b838-c077-40a0-910d-56956c8e92db
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2282,https://mp.ex.nii.ac.jp/api/curation/json//13c23723-4fd5-42a9-adaa-d768ff2d8f0c
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2282,https://mp.ex.nii.ac.jp/api/curation/json//2a931a3e-3c7f-45b3-ab84-77d281d0bbfe
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2281,https://mp.ex.nii.ac.jp/api/curation/json//04656886-46ff-44de-815a-d3fbca939443
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2281,https://mp.ex.nii.ac.jp/api/curation/json//da8a9623-72ab-416e-8050-dc968b5beb57
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2280,https://mp.ex.nii.ac.jp/api/curation/json//5c1fdce8-a7be-4a1e-adc7-931cfe81a004
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2280,https://mp.ex.nii.ac.jp/api/curation/json//ecd7afac-4898-46aa-82b5-68b481c251a8
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2279,https://mp.ex.nii.ac.jp/api/curation/json//1202598d-8855-47c5-aac5-062188cc0bbf
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2279,https://mp.ex.nii.ac.jp/api/curation/json//14937fe0-1e64-4aef-a4ae-3628e9486bc4
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2278,https://mp.ex.nii.ac.jp/api/curation/json//a8755152-6325-48fe-a91b-24ad9df7c2dd
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2278,https://mp.ex.nii.ac.jp/api/curation/json//2d537a90-577b-4995-aa51-c233a5b564f6
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2277,https://mp.ex.nii.ac.jp/api/curation/json//2a72797e-fc70-481b-8254-beb92ed2ea72
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2277,https://mp.ex.nii.ac.jp/api/curation/json//2ec7388b-b36a-4e1b-bea3-d9aa0ae0a9aa
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2276,https://mp.ex.nii.ac.jp/api/curation/json//3870d535-3d2b-493e-8c01-8b0823894f48
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2276,https://mp.ex.nii.ac.jp/api/curation/json//34779015-519d-41c1-9c9e-6ece9f66c8fc
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2275,https://mp.ex.nii.ac.jp/api/curation/json//1eb9997c-0dc9-4e6b-aa95-bfd509879bbc
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2275,https://mp.ex.nii.ac.jp/api/curation/json//445aac41-cafe-4e2b-96f4-bd8edb9b6a55
https://raw.githubusercontent.com/nakamura196/genji_curation/master/docs/iiif/nijl/53.json,https://kokusho.nijl.ac.jp/biblio/200018258/canvas/2274,https://mp.ex.nii.ac.jp/api/curation/json//0d5df9cd-d5e0-41f9-b441-2629e796cd96
